subject,item,condition,group,frequency_z,length,trial,RT,accuracy,neighbourhood,neighbourhood_z
S13,W053,unrelated,control,1.5099166560295276,5,106,520,1,13,0.3252119138233306
S13,W054,related,control,-0.4557117009268119,7,83,668,1,10,-0.666960026654628
S13,W055,unrelated,control,-0.8565905568902926,6,74,1179,1,11,-0.33623604649530847
S13,W056,related,control,-1.5572563778362285,6,115,717,0,8,-1.328407986973267
S13,W057,unrelated,control,-0.9059093384605884,8,55,622,1,9,-0.9976840068139475
S13,W058,related,control,-1.6486942190789142,6,17,476,1,9,-0.9976840068139475
S13,W059,unrelated,control,-0.3001634484294758,6,64,683,1,12,-0.005512066335988933
S13,W060,related,control,-0.4724816193194414,5,54,555,1,12,-0.005512066335988933
S13,W061,unrelated,control,1.7395844656453046,5,110,448,1,19,2.3095557947792478
S13,W062,related,control,1.148113333746188,7,70,475,1,15,0.9866598741419697
S13,W063,unrelated,control,0.0350906934612753,6,50,464,1,15,0.9866598741419697
S13,W064,related,control,1.1068512013196057,4,52,476,1,14,0.6559358939826502
S13,W065,unrelated,control,-0.29377833954959,5,87,518,1,11,-0.33623604649530847
S13,W066,related,control,-0.8621267483079921,6,30,606,1,11,-0.33623604649530847
S13,W067,unrelated,control,-0.8004905870752745,5,31,968,1,9,-0.9976840068139475
S13,W068,related,control,-0.6822716459168946,6,78,468,1,11,-0.33623604649530847
S13,W069,unrelated,control,-2.306145484861042,8,60,961,0,6,-1.9898559472919062
S13,W070,related,control,-0.4692453518743268,6,27,544,1,10,-0.666960026654628
S13,W071,unrelated,control,-0.7186668647491127,7,114,507,1,13,0.3252119138233306
S13,W072,related,control,-1.8666945779672184,6,113,735,1,8,-1.328407986973267
S13,W073,unrelated,control,0.891632901440497,6,99,745,1,15,0.9866598741419697
S13,W074,related,control,0.0035851005184451,7,4,661,1,13,0.3252119138233306
S13,W075,unrelated,control,-0.8296935917886239,8,38,719,1,11,-0.33623604649530847
S13,W076,related,control,0.0063453267125901,6,13,577,1,11,-0.33623604649530847
S13,W077,unrelated,control,-1.3756874142011304,6,7,617,1,7,-1.6591319671325866
S13,W078,related,control,-1.493333612226836,10,29,755,1,8,-1.328407986973267
S13,W079,unrelated,control,0.1139469950564595,6,79,669,1,10,-0.666960026654628
S13,W080,related,control,0.4102184004835469,4,49,291,1,14,0.6559358939826502
S13,W081,unrelated,control,1.1191925348290213,6,101,570,1,17,1.6481078344606088
S13,W082,related,control,-0.0322703529262462,6,39,492,1,11,-0.33623604649530847
S13,W083,unrelated,control,0.1654914468887871,7,40,886,1,14,0.6559358939826502
S13,W084,related,control,0.8719147743400757,7,69,571,1,12,-0.005512066335988933
S13,W085,unrelated,control,-0.8790583874314196,7,46,595,1,13,0.3252119138233306
S13,W086,related,control,-0.7905740078936522,7,71,569,1,8,-1.328407986973267
S13,W087,unrelated,control,0.5846936512450975,6,73,432,1,12,-0.005512066335988933
S13,W088,related,control,-0.8247875085796271,5,24,600,1,9,-0.9976840068139475
S13,W089,unrelated,control,-1.4798537261722209,8,89,819,1,10,-0.666960026654628
S13,W090,related,control,-0.5298687768050517,7,100,562,1,10,-0.666960026654628
S13,W091,unrelated,control,0.0199958773569514,6,58,639,1,13,0.3252119138233306
S13,W092,related,control,0.8827875457824161,5,119,690,1,16,1.3173838543012892
S13,W093,unrelated,control,-0.3951162220036792,6,57,490,1,11,-0.33623604649530847
S13,W094,related,control,-0.2729766410664055,6,94,447,1,14,0.6559358939826502
S13,W095,unrelated,control,-0.8951685051880719,8,18,832,1,9,-0.9976840068139475
S13,W096,related,control,-0.4092407736087192,8,63,850,1,11,-0.33623604649530847
S13,W097,unrelated,control,-0.0617302306989816,5,118,672,1,13,0.3252119138233306
S13,W098,related,control,-0.148276360874164,7,98,474,1,12,-0.005512066335988933
S13,W099,unrelated,control,-0.5593352549066585,6,81,815,1,11,-0.33623604649530847
S13,W100,related,control,0.942231995983134,6,56,626,1,14,0.6559358939826502
S13,W101,unrelated,control,-0.4764940879555429,6,97,744,0,11,-0.33623604649530847
S13,W102,related,control,0.2909020541309749,6,86,512,1,12,-0.005512066335988933
S13,W103,unrelated,control,-0.5886379098238127,8,103,816,1,9,-0.9976840068139475
S13,W104,related,control,-0.1214698405936154,5,10,416,1,11,-0.33623604649530847
S13,W105,unrelated,control,0.9039757269248688,7,43,550,1,16,1.3173838543012892
S13,W106,related,control,0.9500663306709668,5,15,655,1,14,0.6559358939826502
S13,W107,unrelated,control,-0.1048038833831658,7,66,809,1,14,0.6559358939826502
S13,W108,related,control,1.0859079831560388,6,91,342,1,17,1.6481078344606088
S13,W109,unrelated,control,1.4716210444039308,4,35,592,1,16,1.3173838543012892
S13,W110,related,control,-0.6985479929330615,5,47,744,0,12,-0.005512066335988933
S13,W111,unrelated,control,0.0810520811925241,6,112,857,1,12,-0.005512066335988933
S13,W112,related,control,-0.9707136954003068,6,76,488,1,12,-0.005512066335988933
S13,W113,unrelated,control,0.3016402314525866,7,107,530,1,12,-0.005512066335988933
S13,W114,related,control,0.2964810364202688,6,19,600,1,13,0.3252119138233306
S13,W115,unrelated,control,0.9454197977241208,5,2,563,1,14,0.6559358939826502
S13,W116,related,control,0.5722667365127202,5,11,490,1,13,0.3252119138233306
S13,W117,unrelated,control,-0.3562583501967622,6,80,795,1,12,-0.005512066335988933
S13,W118,related,control,0.9249426975480984,4,75,508,1,14,0.6559358939826502
S13,W119,unrelated,control,-0.2589413440745218,7,77,782,1,12,-0.005512066335988933
S13,W120,related,control,-1.6613676983867645,7,85,557,1,7,-1.6591319671325866
S14,W001,related,control,-0.9139392237197596,6,49,508,1,8,-1.328407986973267
S14,W002,unrelated,control,0.1358238092024783,6,63,627,1,15,0.9866598741419697
S14,W003,related,control,0.0968317689390009,5,93,699,1,13,0.3252119138233306
S14,W004,unrelated,control,-1.3047661789528002,8,81,705,1,8,-1.328407986973267
S14,W005,related,control,0.4824205120703297,7,62,723,1,15,0.9866598741419697
S14,W006,unrelated,control,1.5453446713553585,5,69,813,1,18,1.9788318146199282
S14,W007,related,control,-0.6150774716989514,7,100,1038,1,8,-1.328407986973267
S14,W008,unrelated,control,0.7371741115453434,5,40,882,1,14,0.6559358939826502
S14,W009,related,control,0.4367971257492582,5,25,576,1,16,1.3173838543012892
S14,W010,unrelated,control,0.5628372917200654,4,75,740,1,15,0.9866598741419697
S14,W011,related,control,0.0928637611052042,5,56,713,1,16,1.3173838543012892
S14,W012,unrelated,control,-1.017174296547943,7,9,941,1,5,-2.3205799274512255
S14,W013,related,control,-0.1757199187168372,5,70,651,1,13,0.3252119138233306
S14,W014,unrelated,control,-0.4670875917863192,7,98,733,1,10,-0.666960026654628
S14,W015,related,control,0.6376366034140181,4,21,1157,1,13,0.3252119138233306
S14,W016,unrelated,control,0.4758777000006875,6,16,704,1,15,0.9866598741419697
S14,W017,related,control,-1.1004086247447586,7,12,894,1,10,-0.666960026654628
S14,W018,unrelated,control,-0.0732480440826994,5,32,837,1,11,-0.33623604649530847
S14,W019,related,control,0.8377763169382735,5,11,941,1,17,1.6481078344606088
S14,W020,unrelated,control,-0.10953246691453,6,35,606,1,13,0.3252119138233306
S14,W021,related,control,0.1653741913649934,6,64,760,1,11,-0.33623604649530847
S14,W022,unrelated,control,-1.5613246312784643,7,114,1155,1,7,-1.6591319671325866
S14,W023,related,control,1.5516882128257177,4,102,706,1,18,1.9788318146199282
S14,W024,unrelated,control,0.6676736601563552,6,119,854,1,15,0.9866598741419697
S14,W025,related,control,-1.1003524346233824,6,52,733,1,9,-0.9976840068139475
S14,W026,unrelated,control,1.2547311434192785,5,5,873,1,15,0.9866598741419697
S14,W027,related,control,0.2511535240099482,6,47,1060,1,11,-0.33623604649530847
S14,W028,unrelated,control,-0.4744448584528069,6,24,910,1,10,-0.666960026654628
S14,W029,related,control,-0.034955592045138,6,15,825,1,11,-0.33623604649530847
S14,W030,unrelated,control,-1.2168271291729122,6,48,749,1,9,-0.9976840068139475
S14,W031,related,control,0.714619446660419,5,29,949,1,14,0.6559358939826502
S14,W032,unrelated,control,-1.3165830605078477,6,31,805,1,10,-0.666960026654628
S14,W033,related,control,-0.21523491523936,7,85,591,1,12,-0.005512066335988933
S14,W034,unrelated,control,-0.8773992307693209,5,10,581,1,10,-0.666960026654628
S14,W035,related,control,-0.5296422482991268,8,19,656,1,11,-0.33623604649530847
S14,W036,unrelated,control,-0.1884520533183292,7,83,588,1,13,0.3252119138233306
S14,W037,related,control,-1.1890454200315383,10,28,887,0,9,-0.9976840068139475
S14,W038,unrelated,control,0.956289262928874,5,109,585,1,16,1.3173838543012892
S14,W039,related,control,-1.409803501846958,9,17,678,1,9,-0.9976840068139475
S14,W040,unrelated,control,0.0326171911239126,7,107,872,1,14,0.6559358939826502
S14,W041,related,control,2.768124509357714,4,99,462,1,19,2.3095557947792478
S14,W042,unrelated,control,-2.051321246725728,8,66,1064,0,7,-1.6591319671325866
S14,W043,related,control,-0.4642735130186097,7,54,838,1,12,-0.005512066335988933
S14,W044,unrelated,control,-0.074692481078299,5,110,816,1,11,-0.33623604649530847
S14,W045,related,control,-2.8603180515178988,8,116,811,1,2,-3.312751867929184
S14,W046,unrelated,control,0.2765126725847232,6,84,776,1,13,0.3252119138233306
S14,W047,related,control,0.0194756794538221,6,80,908,1,11,-0.33623604649530847
S14,W048,unrelated,control,0.9901168140194688,6,22,624,1,13,0.3252119138233306
S14,W049,related,control,1.4263582067643383,5,39,654,1,18,1.9788318146199282
S14,W050,unrelated,control,0.2830487228263371,5,60,616,1,16,1.3173838543012892
S14,W051,related,control,0.2912642538060146,5,72,742,1,11,-0.33623604649530847
S14,W052,unrelated,control,0.2221144455622858,6,67,656,1,14,0.6559358939826502
S14,W053,related,control,1.5099166560295276,5,36,634,1,13,0.3252119138233306
S14,W054,unrelated,control,-0.4557117009268119,7,96,815,1,10,-0.666960026654628
S14,W055,related,control,-0.8565905568902926,6,6,1215,1,11,-0.33623604649530847
S14,W056,unrelated,control,-1.5572563778362285,6,2,1069,1,8,-1.328407986973267
S14,W057,related,control,-0.9059093384605884,8,79,680,1,9,-0.9976840068139475
S14,W058,unrelated,control,-1.6486942190789142,6,87,550,1,9,-0.9976840068139475
S14,W059,related,control,-0.3001634484294758,6,103,786,1,12,-0.005512066335988933
S14,W060,unrelated,control,-0.4724816193194414,5,104,493,1,12,-0.005512066335988933
S14,W061,related,control,1.7395844656453046,5,77,651,1,19,2.3095557947792478
S14,W062,unrelated,control,1.148113333746188,7,3,707,1,15,0.9866598741419697
S14,W063,related,control,0.0350906934612753,6,117,631,1,15,0.9866598741419697
S14,W064,unrelated,control,1.1068512013196057,4,51,582,1,14,0.6559358939826502
S14,W065,related,control,-0.29377833954959,5,59,527,1,11,-0.33623604649530847
S14,W066,unrelated,control,-0.8621267483079921,6,68,813,1,11,-0.33623604649530847
S14,W067,related,control,-0.8004905870752745,5,71,810,1,9,-0.9976840068139475
S14,W068,unrelated,control,-0.6822716459168946,6,18,609,1,11,-0.33623604649530847
S14,W069,related,control,-2.306145484861042,8,58,901,1,6,-1.9898559472919062
S14,W070,unrelated,control,-0.4692453518743268,6,106,741,1,10,-0.666960026654628
S14,W071,related,control,-0.7186668647491127,7,86,693,1,13,0.3252119138233306
S14,W072,unrelated,control,-1.8666945779672184,6,30,986,1,8,-1.328407986973267
S14,W073,related,control,0.891632901440497,6,76,860,1,15,0.9866598741419697
S14,W074,unrelated,control,0.0035851005184451,7,88,759,1,13,0.3252119138233306
S14,W075,related,control,-0.8296935917886239,8,112,679,1,11,-0.33623604649530847
S14,W076,unrelated,control,0.0063453267125901,6,46,684,1,11,-0.33623604649530847
S14,W077,related,control,-1.3756874142011304,6,90,562,1,7,-1.6591319671325866
S14,W078,unrelated,control,-1.493333612226836,10,118,1151,1,8,-1.328407986973267
S14,W079,related,control,0.1139469950564595,6,45,821,1,10,-0.666960026654628
S14,W080,unrelated,control,0.4102184004835469,4,95,497,1,14,0.6559358939826502
S14,W081,related,control,1.1191925348290213,6,105,630,1,17,1.6481078344606088
S14,W082,unrelated,control,-0.0322703529262462,6,41,645,1,11,-0.33623604649530847
S14,W083,related,control,0.1654914468887871,7,13,800,1,14,0.6559358939826502
S14,W084,unrelated,control,0.8719147743400757,7,113,672,1,12,-0.005512066335988933
S14,W085,related,control,-0.8790583874314196,7,92,532,1,13,0.3252119138233306
S14,W086,unrelated,control,-0.7905740078936522,7,57,811,1,8,-1.328407986973267
S14,W087,related,control,0.5846936512450975,6,26,469,1,12,-0.005512066335988933
S14,W088,unrelated,control,-0.8247875085796271,5,20,804,0,9,-0.9976840068139475
S14,W089,related,control,-1.4798537261722209,8,27,852,1,10,-0.666960026654628
S14,W090,unrelated,control,-0.5298687768050517,7,82,957,1,10,-0.666960026654628
S14,W091,related,control,0.0199958773569514,6,34,859,1,13,0.3252119138233306
S14,W092,unrelated,control,0.8827875457824161,5,1,621,1,16,1.3173838543012892
S14,W093,related,control,-0.3951162220036792,6,7,585,1,11,-0.33623604649530847
S14,W094,unrelated,control,-0.2729766410664055,6,8,830,1,14,0.6559358939826502
S14,W095,related,control,-0.8951685051880719,8,50,887,1,9,-0.9976840068139475
S14,W096,unrelated,control,-0.4092407736087192,8,111,1202,1,11,-0.33623604649530847
S14,W097,related,control,-0.0617302306989816,5,89,641,1,13,0.3252119138233306
S14,W098,unrelated,control,-0.148276360874164,7,78,545,1,12,-0.005512066335988933
S14,W099,related,control,-0.5593352549066585,6,55,688,1,11,-0.33623604649530847
S14,W100,unrelated,control,0.942231995983134,6,65,710,1,14,0.6559358939826502
S14,W101,related,control,-0.4764940879555429,6,73,834,1,11,-0.33623604649530847
S14,W102,unrelated,control,0.2909020541309749,6,120,566,1,12,-0.005512066335988933
S14,W103,related,control,-0.5886379098238127,8,53,760,1,9,-0.9976840068139475
S14,W104,unrelated,control,-0.1214698405936154,5,14,609,1,11,-0.33623604649530847
S14,W105,related,control,0.9039757269248688,7,94,769,1,16,1.3173838543012892
S14,W106,unrelated,control,0.9500663306709668,5,74,677,0,14,0.6559358939826502
S14,W107,related,control,-0.1048038833831658,7,108,700,1,14,0.6559358939826502
S14,W108,unrelated,control,1.0859079831560388,6,42,518,1,17,1.6481078344606088
S14,W109,related,control,1.4716210444039308,4,38,782,1,16,1.3173838543012892
S14,W110,unrelated,control,-0.6985479929330615,5,61,1033,1,12,-0.005512066335988933
S14,W111,related,control,0.0810520811925241,6,37,981,1,12,-0.005512066335988933
S14,W112,unrelated,control,-0.9707136954003068,6,101,768,1,12,-0.005512066335988933
S14,W113,related,control,0.3016402314525866,7,33,526,1,12,-0.005512066335988933
S14,W114,unrelated,control,0.2964810364202688,6,23,779,1,13,0.3252119138233306
S14,W115,related,control,0.9454197977241208,5,91,616,1,14,0.6559358939826502
S14,W116,unrelated,control,0.5722667365127202,5,115,614,1,13,0.3252119138233306
S14,W117,related,control,-0.3562583501967622,6,44,1003,1,12,-0.005512066335988933
S14,W118,unrelated,control,0.9249426975480984,4,97,622,1,14,0.6559358939826502
S14,W119,related,control,-0.2589413440745218,7,4,667,1,12,-0.005512066335988933
S14,W120,unrelated,control,-1.6613676983867645,7,43,788,1,7,-1.6591319671325866
S15,W001,unrelated,control,-0.9139392237197596,6,112,635,1,8,-1.328407986973267
S15,W002,related,control,0.1358238092024783,6,113,467,1,15,0.9866598741419697
S15,W003,unrelated,control,0.0968317689390009,5,83,565,1,13,0.3252119138233306
S15,W004,related,control,-1.3047661789528002,8,97,722,1,8,-1.328407986973267
S15,W005,unrelated,control,0.4824205120703297,7,9,828,1,15,0.9866598741419697
S15,W006,related,control,1.5453446713553585,5,12,623,1,18,1.9788318146199282
S15,W007,unrelated,control,-0.6150774716989514,7,106,863,1,8,-1.328407986973267
S15,W008,related,control,0.7371741115453434,5,84,932,1,14,0.6559358939826502
S15,W009,unrelated,control,0.4367971257492582,5,73,468,1,16,1.3173838543012892
S15,W010,related,control,0.5628372917200654,4,35,561,1,15,0.9866598741419697
S15,W011,unrelated,control,0.0928637611052042,5,86,725,1,16,1.3173838543012892
S15,W012,related,control,-1.017174296547943,7,70,734,1,5,-2.3205799274512255
S15,W013,unrelated,control,-0.1757199187168372,5,44,740,1,13,0.3252119138233306
S15,W014,related,control,-0.4670875917863192,7,33,718,1,10,-0.666960026654628
S15,W015,unrelated,control,0.6376366034140181,4,31,887,1,13,0.3252119138233306
S15,W016,related,control,0.4758777000006875,6,120,659,1,15,0.9866598741419697
S15,W017,unrelated,control,-1.1004086247447586,7,5,945,1,10,-0.666960026654628
S15,W018,related,control,-0.0732480440826994,5,107,648,1,11,-0.33623604649530847
S15,W019,unrelated,control,0.8377763169382735,5,75,1010,1,17,1.6481078344606088
S15,W020,related,control,-0.10953246691453,6,40,513,1,13,0.3252119138233306
S15,W021,unrelated,control,0.1653741913649934,6,81,734,1,11,-0.33623604649530847
S15,W022,related,control,-1.5613246312784643,7,71,945,1,7,-1.6591319671325866
S15,W023,unrelated,control,1.5516882128257177,4,17,580,1,18,1.9788318146199282
S15,W024,related,control,0.6676736601563552,6,108,556,1,15,0.9866598741419697
S15,W025,unrelated,control,-1.1003524346233824,6,32,916,1,9,-0.9976840068139475
S15,W026,related,control,1.2547311434192785,5,101,684,1,15,0.9866598741419697
S15,W027,unrelated,control,0.2511535240099482,6,13,921,1,11,-0.33623604649530847
S15,W028,related,control,-0.4744448584528069,6,94,696,1,10,-0.666960026654628
S15,W029,unrelated,control,-0.034955592045138,6,47,646,1,11,-0.33623604649530847
S15,W030,related,control,-1.2168271291729122,6,55,578,1,9,-0.9976840068139475
S15,W031,unrelated,control,0.714619446660419,5,53,921,1,14,0.6559358939826502
S15,W032,related,control,-1.3165830605078477,6,7,696,1,10,-0.666960026654628
S15,W033,unrelated,control,-0.21523491523936,7,23,614,1,12,-0.005512066335988933
S15,W034,related,control,-0.8773992307693209,5,4,579,1,10,-0.666960026654628
S15,W035,unrelated,control,-0.5296422482991268,8,99,721,1,11,-0.33623604649530847
S15,W036,related,control,-0.1884520533183292,7,117,496,1,13,0.3252119138233306
